Date&Time,TOTAL_THM_ONLY|P,TOTAL_NLDC_HYD|P,TOTAL_NLDC_GAS|P,TOTAL_NLDC_NPC|P,ALL_INDIA_WIND|P,ALL_IND_SOLAR|P,Solar,Solar+Wind,Total,NLDC_DEMAND|P,INTRA_SYSTEM_INTERTIA|P,ER_Total_Inertia|P,SYS_IN|P,SPARE 05
2022-06-08 16:55:00,137505.234375,21005.806640625,4683.74755859375,4755.6259765625,18843.34375,12777.48046875,12777.48046875,31620.82421875,199571.23876953125,197761.375,3.370758056640625,3.621985912322998,3.458773136138916,1.7319326400756836
2021-11-29 17:25:00,120755.671875,21051.18359375,3537.5947265625,5305.19873046875,4774.41064453125,855.8162841796875,855.8162841796875,5630.2269287109375,156279.8758544922,155234.421875,0.0,0.0,0.0,0.0
2022-07-15 16:10:00,109408.0546875,27363.7109375,2519.298095703125,4467.58154296875,18371.03515625,10959.07421875,10959.07421875,29330.109375,173088.75463867188,170418.71875,3.428783178329468,3.621985912322998,2.8991622924804688,1.6428951025009155
2021-09-26 20:15:00,113449.125,31284.7421875,5121.99951171875,5027.8740234375,6118.8193359375,-13.926746368408203,0.0,6118.8193359375,161002.56005859375,159504.78125,0.0,0.0,0.0,0.0
2022-04-09 23:55:00,147001.421875,21003.904296875,3932.490234375,5032.66650390625,6229.96337890625,46.98957061767578,46.98957061767578,6276.952949523926,183247.43585968015,182623.296875,3.3654770851135254,3.621985912322998,3.187657117843628,6.936962604522705
2021-12-16 15:25:00,120248.0625,9312.1435546875,3077.876220703125,5494.1767578125,3545.45263671875,17972.6640625,17972.6640625,21518.11669921875,159650.37573242188,159649.328125,0.0,0.0,0.0,0.0
2021-10-28 01:05:00,106199.125,17987.130859375,3169.70654296875,5496.3369140625,4979.9296875,-13.265839576721191,0.0,4979.9296875,137832.22900390625,136317.953125,0.0,0.0,0.0,0.0
2022-11-19 19:40:00,130189.28828125,23186.663346354166,2643.764469401042,5494.353727213542,3419.0344401041666,186.39120229085287,186.39120229085287,3605.4256423950196,165119.49546661376,163441.87864583332,3.3492751121521,3.621985912322998,2.3960611820220947,10.971964836120604
2021-11-18 11:20:00,118422.6484375,12070.140625,3181.02294921875,4237.1884765625,3887.634765625,15842.728515625,15842.728515625,19730.36328125,157641.36376953125,156878.421875,0.0,0.0,0.0,0.0
2022-06-22 04:15:00,127394.4609375,17546.63671875,2698.673095703125,4748.3193359375,8513.2314453125,110.73883819580078,110.73883819580078,8623.9702835083,161012.06037139893,159410.078125,3.3246140480041504,3.621985912322998,2.688211441040039,1.746801257133484
2023-03-14 03:30:00,145822.5171875,7368.280696614584,2681.605232747396,5638.520166015625,4616.736588541667,100.41346995035808,100.41346995035808,4717.150058492025,166228.07334136963,164749.34635416666,3.2623250484466557,3.621985912322998,2.688211441040039,4.140878200531006
2022-04-26 19:30:00,149389.3125,25451.298828125,5306.82421875,4244.5390625,5666.30517578125,85.46696472167969,85.46696472167969,5751.77214050293,190143.74674987796,188156.484375,3.464539051055908,3.621985912322998,3.209434747695923,1.7885024547576904
2023-01-31 19:15:00,144455.96822916667,19792.0666015625,2662.143302408854,5358.303287760416,9094.8796875,132.36006673177084,132.36006673177084,9227.23975423177,181495.7211751302,179579.896875,3.328423754374186,3.621985912322998,2.712083101272583,9.23081398010254
2022-12-19 08:50:00,141278.45,16270.790625,1900.4689005533853,5234.593522135417,3196.4345133463544,17547.9001953125,17547.9001953125,20744.334708658855,185428.63775634766,182614.7515625,3.338187424341838,3.621985912322998,2.0714844862620034,10.037652015686035
